AUC,Recall
0.7009925558312655,0.7230769230769231
0.6983870967741934,0.7384615384615385
0.7080645161290322,0.7538461538461538
0.703349875930521,0.7538461538461538
0.7101736972704714,0.7538461538461538
0.7026054590570721,0.7538461538461538
0.7011166253101737,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7021091811414393,0.7538461538461538
0.7116625310173699,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7009925558312655,0.7230769230769231
0.7057071960297767,0.7538461538461538
0.7007444168734491,0.7538461538461538
0.7035980148883374,0.7538461538461538
0.7034739454094292,0.7384615384615385
0.7104218362282878,0.7538461538461538
0.7064516129032257,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7040942928039702,0.7538461538461538
0.7016129032258065,0.7538461538461538
0.7054590570719603,0.7538461538461538
0.7018610421836227,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7057071960297767,0.7538461538461538
0.7009925558312655,0.7230769230769231
0.7094292803970224,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.6986352357320098,0.7384615384615385
0.7057071960297767,0.7538461538461538
0.7054590570719603,0.7538461538461538
0.7026054590570721,0.7538461538461538
0.6990074441687344,0.7230769230769231
0.698138957816377,0.7384615384615385
0.7057071960297767,0.7538461538461538
0.7057071960297767,0.7538461538461538
0.7026054590570721,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.703349875930521,0.7538461538461538
0.7028535980148882,0.7538461538461538
0.7057071960297767,0.7538461538461538
0.6986352357320098,0.7384615384615385
0.7021091811414393,0.7538461538461538
0.7014888337468983,0.7384615384615385
0.7054590570719603,0.7538461538461538
0.7008684863523573,0.7538461538461538
0.7057071960297767,0.7538461538461538
0.7083126550868486,0.7538461538461538
0.7101736972704714,0.7538461538461538
0.7016129032258065,0.7538461538461538
0.7057071960297767,0.7538461538461538
0.7057071960297767,0.7538461538461538
0.7083126550868486,0.7538461538461538
0.708560794044665,0.7538461538461538
0.7007444168734491,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7054590570719603,0.7538461538461538
0.7009925558312655,0.7384615384615385
0.7059553349875929,0.7538461538461538
0.7054590570719603,0.7538461538461538
0.7026054590570721,0.7538461538461538
0.7031017369727046,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7054590570719603,0.7538461538461538
0.7106699751861042,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7023573200992557,0.7538461538461538
0.7057071960297767,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.703225806451613,0.7384615384615385
0.7059553349875929,0.7538461538461538
0.708560794044665,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.703349875930521,0.7538461538461538
0.7057071960297767,0.7538461538461538
0.7057071960297767,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7035980148883374,0.7538461538461538
0.7054590570719603,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7057071960297767,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7026054590570721,0.7538461538461538
0.7021091811414393,0.7538461538461538
0.7075682382133994,0.7538461538461538
0.7059553349875929,0.7538461538461538
0.7054590570719603,0.7538461538461538
0.7021091811414393,0.7538461538461538
0.7026054590570721,0.7538461538461538
0.7003722084367245,0.7384615384615385
0.7016129032258065,0.7538461538461538
0.7026054590570721,0.7538461538461538
0.7064516129032257,0.7538461538461538
0.6978908188585609,0.7384615384615385
0.6978908188585609,0.7384615384615385
0.6991315136476426,0.7384615384615385
0.7064516129032257,0.7538461538461538
0.7059553349875929,0.7538461538461538
